target,drug_ratio,Polymer_ratio,The 3rd component_ratio,Technique,tech_temp,Temperature/,RH/%,Time/d,MinAbsEStateIndex,MinPartialCharge,MaxAbsPartialCharge,BalabanJ,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA4,PEOE_VSA7,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA9,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState8,VSA_EState9,FractionCSP3,NumAtomStereoCenters,NumHDonors,NumHeteroatoms,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,MolLogP,fr_ArN,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_bicyclic,fr_halogen,fr_nitro_arom,fr_oxazole,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_priamide,fr_tetrazole,fr_urea,Tg_polymer,MaxEStateIndex_polymer,MinAbsEStateIndex_polymer,MinEStateIndex_polymer,MaxAbsPartialCharge_polymer,MinAbsPartialCharge_polymer,BCUT2D_MWLOW_polymer,BCUT2D_MRHI_polymer,BCUT2D_MRLOW_polymer,PEOE_VSA14_polymer,PEOE_VSA3_polymer,EState_VSA10_polymer,EState_VSA7_polymer,VSA_EState4_polymer,VSA_EState8_polymer,fr_Ndealkylation1_polymer,fr_unbrch_alkane_polymer,PEOE_VSA14_3com,EState_VSA6_3com
1,20,80,0,2,25,40,75,180,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,25,75,0,2,25,40,75,3,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,25,75,0,2,25,40,75,4,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,30,70,0,2,25,40,75,3,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,30,70,0,2,25,40,75,4,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,35,65,0,2,25,40,75,1,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,35,65,0,2,25,40,75,2,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,40,60,0,2,25,40,75,1,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,40,60,0,2,25,40,75,2,0.441574074,-0.36555064,0.36555064,2.981454614,1.2528322,5.733667477,0,5.907179729,9.778515705,0,12.13273414,12.39368714,4.794537184,5.907179729,4.983978521,5.733667477,0,0,0,10.89115825,0,55.98,4.794537184,0,5.563451492,18.32957771,4.983978521,5.733667477,0,0,0,0,0,1,3,0,0,0,0,0.1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,5,95,0,2,25,40,75,180,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,10,90,0,2,25,40,75,180,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,15,85,0,2,25,40,75,180,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,20,80,0,2,25,40,75,180,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,25,75,0,2,25,40,75,180,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,30,70,0,2,25,40,75,72,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,30,70,0,2,25,40,75,73,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,35,65,0,2,25,40,75,10,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,35,65,0,2,25,40,75,11,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,40,60,0,2,25,40,75,4,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,40,60,0,2,25,40,75,5,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,45,55,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,45,55,0,2,25,40,75,3,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,50,50,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,50,50,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,55,45,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,55,45,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,60,40,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,60,40,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,65,35,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,65,35,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,70,30,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,70,30,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,75,25,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,75,25,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,80,20,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,80,20,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,85,15,0,2,25,40,75,1,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
0,85,15,0,2,25,40,75,2,0.08827339,-0.507956032,0.507956032,1.711199877,1.604791759,10.21305479,5.749511833,0,0,0,84.95327547,0,10.21305479,0,0,17.25080256,57.47053937,5.749511833,0,16.31702118,6.420821623,40.46,10.21305479,11.51895686,17.58532393,0,12.99010427,0,20.04967333,2.317353133,0,0.666666667,5,2,2,0,2,0,0,3.6092,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,5,95,0,2,25,40,75,180,0.127592593,-0.465580031,0.465580031,2.803490088,3.232043294,14.79051451,0,0,10.11431827,0,13.8474744,23.02389719,23.98611132,17.62599685,5.316788604,0,19.76538045,0,0,31.08151671,19.06280028,107.77,19.70339264,22.39704683,11.39407863,19.91384147,5.316788604,9.473725908,14.39104041,3.288860544,2.420777746,0.294117647,0,1,8,0,0,0,0,2.1756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,10,90,0,2,25,40,75,180,0.127592593,-0.465580031,0.465580031,2.803490088,3.232043294,14.79051451,0,0,10.11431827,0,13.8474744,23.02389719,23.98611132,17.62599685,5.316788604,0,19.76538045,0,0,31.08151671,19.06280028,107.77,19.70339264,22.39704683,11.39407863,19.91384147,5.316788604,9.473725908,14.39104041,3.288860544,2.420777746,0.294117647,0,1,8,0,0,0,0,2.1756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
1,15,85,0,2,25,40,75,180,0.127592593,-0.465580031,0.465580031,2.803490088,3.232043294,14.79051451,0,0,10.11431827,0,13.8474744,23.02389719,23.98611132,17.62599685,5.316788604,0,19.76538045,0,0,31.08151671,19.06280028,107.77,19.70339264,22.39704683,11.39407863,19.91384147,5.316788604,9.473725908,14.39104041,3.288860544,2.420777746,0.294117647,0,1,8,0,0,0,0,2.1756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,106,14.01328809,0.007241923,-1.023293127,0.465728013,0.302404013,9.877673342,5.81236855,-0.15901027,29.84652644,0,52.73990902,24.49954865,0,9.649848996,0,0,14.3633553,0.701292676
