target,Density,MP,Tg,logP,logD,A_pKa,B_pKa,logS,logPapp,Kinetic_Solubility_Pred,Soubility_ethanol,Soubility_methanol,Soubility_DMF,Max_organic_solubility,Min_organic_solubility,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,BalabanJ,TPSA,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeterocycles,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_amidine,fr_aniline,fr_azide,fr_bicyclic,fr_halogen,fr_ketone,fr_lactam,fr_lactone,fr_nitro,fr_nitro_arom,fr_phos_acid,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_unbrch_alkane
1,1.375520587,170.1457977,65.15690613,2.702937365,2.893076897,8.814591408,5.729533195,-2.008424759,-4.820135593,0,-2.537546231,-2.754016045,-2.798895938,-2.193400221,-3.701611141,13.33560786,0.292691443,-0.824218857,0.394244765,15.78378378,498.57,0.224881736,-0.351221153,1.165174003,106.29,0.269230769,0,1,1,0,1,4,5,1,0,10,5,5,1,1,0,0,6,2.6077,0,0,0,0,0,0,0,9,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.245431542,128.4184875,53.14443588,4.337048531,3.11268115,10.55825424,8.408448219,-4.757556915,-4.900481224,0,-2.601296625,-2.791231292,-2.533795164,-2.308235404,-3.572497376,13.12925619,0.233371032,-0.512404878,0.173659095,11.09302326,585.709,0.341706536,-0.494495222,1.81581727,113.85,0.3125,0,0,0,1,2,2,4,0,0,10,2,12,0,0,0,0,4,5.075,0,0,0,0,0,0,0,5,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.276311994,116.4509964,-20.84197617,2.679396868,3.832628727,11.41690636,4.251888275,-3.664449453,-4.270574093,1,-2.653718567,-2.721369518,-2.74502564,-2.294844479,-3.364330542,10.78414189,0.186742252,-0.366645566,0.846071016,19.125,221.256,0.407229224,-0.489636442,1.91476628,47.56,0.416666667,0,1,1,1,1,0,1,1,0,3,1,3,1,1,0,1,2,1.79064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.3822155,198.7928467,47.53541946,3.429132223,-0.241068363,2.894667149,3.704786539,-5.291656971,-5.255251408,1,-2.535901707,-2.447999427,-2.372241186,-1.938635036,-3.624584884,13.18094829,0.368498546,-1.031655571,0.730104801,24.72413793,414.483,0.327399385,-0.493021814,1.639621137,95.94,0.380952381,0,2,2,2,2,0,2,3,0,5,2,5,2,2,0,0,4,2.4838,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
1,1.389351964,108.350235,-14.5174942,1.083748341,-0.832856655,6.344259262,3.725991488,-1.062287092,-4.960354328,1,-2.359743198,-2.326102425,-2.220535023,-1.963784585,-3.247776601,11.20373366,0.037173485,-0.736578798,0.37025011,15.27777778,255.226,0.330571508,-0.465848192,2.272144599,89.98,0.454545455,0,1,1,2,0,0,0,0,0,6,1,5,1,1,0,0,1,-0.5922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.298951745,144.0266724,45.13223648,3.346742153,3.155874491,9.503479004,3.416905642,-4.02085638,-4.973849297,0,-2.549950119,-2.738974076,-2.713937689,-2.267476404,-3.66327417,12.52089189,0.021730784,-0.50887864,0.524184269,17.82857143,471.561,0.254245132,-0.45738383,1.412463553,102.48,0.296296296,0,2,2,2,2,1,3,1,0,6,3,6,1,1,0,0,5,4.2226,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.225342751,51.94972992,-19.48304749,1.030450344,-0.181971312,10.22645378,6.915044308,-0.907617331,-4.999769211,1,-2.628888235,-2.656789996,-2.746492678,-2.291263183,-3.52868914,11.3844983,0.037344104,-0.037344104,0.700090748,25.6,208.261,0.308854678,-0.465124904,2.064704832,44.12,0.636363636,0,1,1,0,0,1,1,2,0,4,2,3,1,1,0,0,2,1.1618,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.538829088,240.9048615,53.71090317,-0.641572475,-0.304077625,7.392444611,9.305002213,-1.469403386,-5.794211864,1,-2.493291988,-2.596034296,-2.731101739,-1.902284478,-3.638611495,11.23625047,0.014537037,-0.591533132,0.695943328,15.8125,242.666,0.325535828,-0.354661775,2.307067264,92.81,0.444444444,0,1,1,0,0,1,1,0,0,3,2,2,1,1,0,0,2,0.28967,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.453210115,175.3729858,67.27246094,1.60211885,1.6447047,8.366859436,7.628329277,-4.601804733,-4.72734499,1,-2.494875551,-2.551415997,-2.621523665,-2.014761013,-3.57375219,12.51498063,0.01950353,-4.001737166,0.870524945,16.79166667,365.842,0.269346036,-0.281910946,1.888549089,92.5,0.1875,0,1,1,1,2,0,2,1,0,4,1,3,0,0,0,1,3,2.0834,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1.42816937,117.2655029,35.13434219,1.90340209,0.636680126,8.353760719,4.112865448,-1.201696038,-4.841768742,1,-2.349483033,-2.231598735,-2.346252368,-1.893867849,-3.188517009,11.09900077,0.164698129,-4.137208509,0.738617094,42.86363636,339.366,0.332966807,-0.342660418,1.872571368,115.54,1,0,3,3,0,0,0,0,4,0,8,3,3,3,3,0,0,3,-0.3954,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,1.416747093,178.4087982,38.94867325,2.062692404,1.646546006,8.916624069,8.718949318,-3.477779627,-4.77022934,1,-2.629083752,-2.793920251,-2.786572436,-2.326249552,-3.719687401,13.7270888,0.01212732,-1.31615146,0.831072974,15.55555556,377.366,0.262292416,-0.306357802,1.761413514,62.3,0.315789474,0,1,1,1,1,1,2,0,0,4,2,4,1,1,0,0,3,3.2757,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1,1.296176195,220.9752197,78.41583252,3.517416477,2.39918232,10.07506943,4.767623425,-4.969260216,-4.613101006,1,-2.51227263,-2.597120408,-2.719741811,-2.106483901,-3.538601451,12.40510401,0.406352513,-0.545354282,0.827484125,15.32142857,378.432,0.246850305,-0.496393624,2.368778623,110.26,0.285714286,0,1,1,1,1,1,2,1,0,6,2,5,0,0,0,0,3,2.9857,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.604860425,211.9598083,11.5104332,0.00531435,0.097961426,7.360990047,3.57633543,-1.269376159,-5.357471466,1,-2.191251258,-2.191454786,-2.218218039,-1.861718814,-3.156977193,10.8699778,0.195856481,-3.825008503,0.644909852,13.21428571,236.278,0.266772314,-0.2728533,3.398483669,107.41,0.4,0,0,0,1,0,1,1,0,0,6,1,1,0,0,0,0,1,-1.4238,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.440957785,231.1879272,91.05239868,2.149726391,3.662097692,11.1850071,6.626397133,-5.103246689,-5.057745457,0,-2.377322221,-2.451188063,-2.423412621,-1.966821429,-3.461639567,11.90966001,0.224171706,-0.61898236,0.549036597,13,426.86,0.318996091,-0.495841285,1.600261683,115.57,0.19047619,1,0,1,3,2,1,3,0,0,5,1,6,0,1,0,0,4,4.0719,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.251470804,194.9279327,43.98199844,3.08085537,2.289906025,13.4014473,9.486433029,-2.959156513,-4.30934,1,-2.680381557,-2.7470808,-2.937372181,-2.183613749,-3.644269419,6.199768519,0.953981481,0.953981481,0.706488238,15.2,198.269,0.07257163,-0.397902276,2.359119565,38.91,0.307692308,1,0,1,0,1,1,2,0,0,2,1,0,0,0,0,0,3,2.6958,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.579700947,130.0823364,29.52675247,1.461246252,0.470522523,4.729921341,7.889038086,-2.182989836,-6.173021317,1,-2.370050753,-2.581927307,-2.483295707,-2.087521625,-3.464650093,13.67946119,0.00078292,-4.644555838,0.621637774,15.46428571,407.318,0.451219136,-0.333304874,1.626283958,77.04,0.4375,0,1,1,1,1,1,2,1,0,5,2,4,0,0,0,0,3,2.0165,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
1,1.822232485,333.0914917,51.8120842,-0.099005938,0.949155211,7.344153404,8.540872574,-2.453578472,-5.675581932,1,-2.401078263,-2.432987653,-2.512904504,-1.920313522,-3.544009456,11.54684807,0.15037037,-4.093196807,0.763028894,17.29411765,295.729,0.285291402,-0.344497985,2.822318242,118.69,0,0,1,1,0,1,0,1,0,0,5,1,1,0,0,0,0,2,0.1299,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0
1,1.323335886,173.8014832,33.13531876,1.913393855,1.91101408,11.44109154,2.653018475,-3.043758154,-4.445580959,1,-2.482682199,-2.510623403,-2.355483385,-2.130886151,-3.438534393,12.00186823,0.356658163,-0.566319444,0.821913746,16.22727273,296.326,0.323402815,-0.45723591,2.226667936,72.63,0.176470588,0,1,1,2,2,0,2,1,0,3,1,1,0,0,0,0,3,3.0637,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.569362402,157.3356323,32.08640671,0.633659124,0.500537157,7.742134571,4.790871143,-2.10481143,-4.494980335,1,-2.298926777,-2.262165499,-2.390618697,-1.868942191,-3.274060826,10.83841034,0.301574074,-3.561044029,0.789957923,12.07142857,212.23,0.214484061,-0.355978728,2.539001213,86.19,0.125,0,0,0,0,1,1,2,0,0,4,1,2,0,0,0,0,2,0.6163,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1.139673233,92.29309845,-12.04206085,2.948085785,0.783619881,10.69154739,9.491135597,-4.044976234,-4.659872532,1,-2.19315083,-2.223332552,-2.502370295,-1.831249691,-3.095955127,9.803083243,0.30909346,-0.488055039,0.616439183,16,307.434,0.118956222,-0.490849113,1.602767026,50.72,0.666666667,1,0,1,0,1,0,1,1,0,4,0,11,0,1,0,1,2,2.3934,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.34550631,157.7089996,42.99376297,2.752912045,0.520917773,6.230731964,8.375349045,-3.334599495,-5.900289536,1,-2.701368538,-2.915442749,-2.860961051,-2.288413528,-3.767310443,13.74066098,0.030593369,-0.467562096,0.442907235,16,472.553,0.332402353,-0.340599501,1.688773139,116.86,0.4,0,1,1,0,1,3,4,1,0,10,4,4,1,1,0,0,5,1.14742,0,0,0,0,0,0,0,7,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.338802099,155.3579254,18.25724411,2.947720528,-0.302441359,6.163946152,1.241959095,-5.334719658,-5.438539505,1,-2.550344121,-2.578416005,-2.637165562,-2.114165452,-3.5013439,13.21361568,0.228015086,-1.262228381,0.587479814,15.72413793,404.491,0.258408611,-0.271678188,1.611465212,57.69,0.130434783,0,1,1,2,3,0,3,1,0,3,1,6,1,1,0,1,4,3.7955,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.670801163,161.2810211,52.5234108,-3.184835672,-1.567156553,8.326768875,3.348622799,0.312844992,-6.521549702,1,-2.016038328,-1.832710763,-2.029481959,-1.549948957,-2.911534332,9.997825728,0.668122047,-2.368856726,0.237891435,51.13043478,342.297,0.218622337,-0.393566515,2.128188409,189.53,1,0,2,2,0,0,0,0,9,0,11,2,5,2,2,0,0,2,-5.3956,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.235987663,139.6072693,4.811527252,1.75706625,1.950834274,7.372569561,1.715473652,-2.576979637,-4.702476025,1,-2.378793471,-2.435990467,-2.391047206,-2.012655739,-3.337157022,11.88680556,0.154074074,-1.203958333,0.551383539,21,224.26,0.327632478,-0.276803085,3.157856742,75.27,0.545454545,0,1,1,4,0,0,0,1,0,3,1,4,1,1,0,1,1,0.961,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.333085179,159.8053436,84.4984436,1.317875147,1.247666001,11.62677002,8.75224781,-1.532799244,-5.021105289,1,-2.497776262,-2.476880272,-2.744073378,-1.923631422,-3.407769309,4.389982993,0.694589002,0.694589002,0.72176296,27,211.268,0.088933827,-0.315515268,2.013736665,37.81,0.384615385,1,1,2,0,1,1,2,2,2,3,2,0,1,1,0,2,4,1.8039,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,1.14342308,141.9377441,-1.778068542,0.11796689,-2.291596174,10.11859322,9.045345306,0.557245493,-5.316832542,1,-2.240193622,-2.306722495,-2.351383172,-1.845117022,-3.051936537,9.471342593,0.183012094,-0.553611111,0.619057368,12.83333333,167.208,0.115448789,-0.50795465,2.732558068,52.49,0.333333333,0,0,0,0,1,0,1,1,0,3,0,3,0,0,0,0,1,0.645,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.429106951,181.1605377,23.31830215,-0.954866171,-0.641907692,9.8110466,5.090983391,0.018579483,-4.862961292,1,-2.435618692,-2.45969269,-2.603457628,-2.001689743,-3.269644114,9.37587963,0.037916667,-0.28662037,0.585830848,10.25,169.18,0.142142375,-0.505658654,3.253293462,73.58,0.375,0,0,0,0,0,1,1,0,0,4,1,2,0,0,0,0,1,0.08022,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.276800513,213.6732788,52.37488937,2.670629501,2.472453594,10.58005905,3.363927841,-3.712989092,-4.575911522,1,-2.523050357,-2.602500124,-2.840411233,-2.165670166,-3.604505092,9.17987278,0.16648408,0.16648408,0.799678778,16.65217391,306.373,0.14080563,-0.346034664,1.701320839,83.18,0.411764706,1,0,1,0,0,3,3,1,0,5,3,4,0,1,0,0,4,3.46638,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0986377,104.350975,-40.88069153,0.705732822,-2.354360819,11.51571846,10.35496712,-0.1139884,-6.085203171,1,-2.424520807,-2.474953599,-2.569166498,-1.996684005,-3.298189422,5.273144211,0.205596445,0.205596445,0.513142559,19.71428571,198.314,0.185450724,-0.370152478,2.167390167,67.64,0.9,0,1,1,0,0,0,0,0,0,2,1,3,1,1,0,0,1,0.5259,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.157808661,60.03668976,19.97935104,1.523424029,1.153734803,11.55891609,8.683824539,-1.521350503,-4.605633259,1,-2.226383896,-2.235013423,-2.534396563,-1.818758879,-3.068070822,5.698501512,0.432777778,0.432777778,0.616936485,30.1,133.194,0.011480028,-0.327106926,2.203814735,26.02,0.333333333,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,2,2,1.5012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.408228397,166.7318878,56.54523849,3.675135136,2.437094688,9.256748199,4.854831219,-3.602583408,-4.841871738,1,-2.473944011,-2.691181966,-2.666341954,-2.11429262,-3.584457743,12.96295668,0.023593679,-0.352410634,0.420316635,15.26470588,483.96,0.256491137,-0.495199397,1.561942986,125.39,0.347826087,0,1,1,1,1,2,3,1,0,9,3,9,1,1,0,0,4,2.4318,0,1,0,0,0,0,0,5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.293917298,148.2297516,13.66141891,1.954796076,1.947759628,9.232102394,1.157051563,-2.727098703,-4.20106411,1,-2.330300243,-2.367028738,-2.21346472,-1.902554547,-3.285039897,12.11176304,0.188703704,-0.881851852,0.764131318,24.75,218.256,0.324530374,-0.319175964,2.499091813,49.41,0.333333333,0,1,1,3,1,0,1,1,0,2,1,2,1,1,0,1,2,1.4735,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.529227018,139.2982635,-35.23133087,-2.534488916,-3.532296419,8.511468887,2.266851425,0.102459669,-6.056026936,1,-1.900798363,-1.814848589,-1.908034061,-1.487487769,-2.663919887,9.763926682,0.086851852,-1.636898148,0.325838404,19.6,150.13,0.150754586,-0.393578892,3.795853866,97.99,0.8,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,-2.7397,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.93606317,179.4423218,13.20843124,-2.08885026,-1.767823935,4.483640671,3.12830162,0.150560379,-6.451307774,1,-2.111666936,-1.94335967,-2.188558398,-1.730195582,-3.104987503,10.5324452,0.671342593,-1.417962963,0.385005401,25.83333333,176.124,0.377497234,-0.5050473,2.796067066,107.22,0.5,0,1,1,0,0,0,0,2,0,6,1,2,0,0,0,0,1,-1.4074,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.395306706,166.0391846,40.87453079,0.597105384,0.043883562,11.8169384,5.095094681,-1.15941,-4.931838036,1,-2.215315403,-2.28307305,-2.50060989,-1.979802261,-3.274834612,5.263408919,0.604722222,0.604722222,0.480554166,10.08333333,160.18,0.170033375,-0.306453866,2.79096703,63.83,0,0,0,0,0,1,1,2,0,0,4,1,1,0,0,0,0,2,0.9154,0,0,1,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.123204589,101.679245,-34.02433777,1.381340027,0.811719418,11.22435856,8.35449028,-1.179443955,-4.311325073,1,-2.450153136,-2.365001305,-2.449061146,-1.956339654,-3.290381288,5.739166667,0.123548753,0.123548753,0.84115615,19.94117647,237.299,0.160806546,-0.489991432,1.882771497,39.72,0.538461538,0,1,1,0,1,0,1,1,0,4,1,5,1,1,0,1,2,1.4525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.300717115,137.3725281,1.684757233,4.050773144,3.881095648,11.29628181,6.14291048,-4.674651623,-4.732293129,1,-2.510300319,-2.466651374,-2.477779015,-2.01693042,-3.194242258,11.11515302,0.107448035,-0.35640173,0.505301738,10.48148148,361.397,0.30752394,-0.426733576,1.967155496,65.49,0.136363636,0,0,0,0,2,1,3,0,0,5,1,5,0,0,0,0,3,4.1124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.300271988,146.2196045,12.05083084,2.358868837,2.989186049,8.479423523,7.235573769,-3.223389149,-4.399142265,1,-2.368425245,-2.574007061,-2.635927218,-2.029879702,-3.576386876,8.794858223,0.089778638,0.089778638,0.804869503,17.07407407,383.517,0.137316528,-0.393980333,1.503401768,48.3,0.380952381,0,2,2,0,2,0,2,0,0,6,2,5,1,1,0,0,4,2.856,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.380732775,133.0155029,51.3278389,3.146439552,2.424947262,9.816015244,9.001625061,-4.063331127,-4.702073574,1,-2.269065049,-2.443304632,-2.640732955,-1.969387017,-3.347778125,6.204052396,0.69087089,0.69087089,0.809349877,16.95454545,313.788,0.15264514,-0.454323131,1.884089778,36.86,0.235294118,0,2,2,0,2,0,2,0,0,4,2,0,1,1,0,0,4,3.4292,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1,1.145865679,109.167572,34.657444,4.50278759,3.089674711,10.39610672,8.8030653,-4.968297958,-4.310968399,1,-2.505015047,-2.382517736,-2.610419163,-1.965540104,-3.423940361,11.77454152,0.393232001,-0.663805745,0.832019345,33,311.469,0.094208638,-0.384804158,1.546266391,23.47,0.619047619,2,1,3,0,1,0,1,4,2,2,1,5,1,2,0,4,4,3.9624,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.299558282,246.9512329,61.33569717,4.465167046,3.216780186,11.26498222,7.39041853,-5.23703289,-5.095402718,1,-2.564924716,-2.583815273,-2.567110969,-2.173021358,-3.500427416,13.50656027,0.011239619,-0.650912515,0.413568435,26.88095238,578.662,0.338274343,-0.492687693,1.293936267,108.55,0.5,1,2,3,0,2,1,3,6,0,9,3,7,1,2,0,0,6,4.1625,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,1.372596502,140.1851349,72.72093201,2.335781097,2.846367359,8.447650909,3.299942017,-3.920312643,-5.413365841,1,-2.518546442,-2.485907001,-2.6805871,-1.989243918,-3.614914724,12.2598741,0.197682527,-0.717872757,0.589223412,12.96428571,398.854,0.271550224,-0.387125413,1.631670835,119.62,0.263157895,0,0,0,1,1,2,3,2,0,6,2,6,0,0,0,1,3,2.67008,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.327961445,167.4376068,52.17367935,2.28194046,3.231472969,9.821937561,4.808318615,-3.323457956,-4.434289455,1,-2.893124235,-3.0379452,-3.039847686,-2.510186302,-3.948468652,13.41915113,0.114579267,-0.928381203,0.306678351,19.97435897,533.612,0.252208243,-0.368393878,1.219673622,135.53,0.407407407,1,0,1,1,0,4,4,1,0,9,4,8,0,1,0,0,5,4.20014,0,0,0,0,1,0,0,6,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.380019903,277.6512451,46.15153885,-2.066291094,-1.45568347,2.070304155,8.689704895,-0.310539246,-5.94656086,1,-2.202367475,-2.108876115,-2.171930516,-1.690829852,-3.100470359,10.41862355,0.114259259,-1.099477041,0.512506925,12.35714286,197.19,0.320315522,-0.504259893,2.777268027,103.78,0.222222222,0,0,0,0,1,0,1,1,0,4,0,3,0,0,0,0,1,0.0522,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.305325866,131.573761,46.8523674,2.333860397,0.789898276,11.34361172,8.381390572,-1.329094052,-4.721875668,1,-2.524015599,-2.572572133,-2.638179841,-2.195630728,-3.590474755,9.972866434,0.00837963,-0.411699263,0.800524269,33.85714286,287.359,0.16567613,-0.492857272,1.954441413,41.93,0.529411765,1,2,3,0,1,0,1,3,0,4,2,1,0,0,1,0,4,1.8503,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.140784264,179.5318298,-24.55899048,2.510124683,-0.37123704,9.178947449,7.378282547,-2.35471487,-6.011755466,1,-2.374777122,-2.33504004,-2.32841211,-1.991193026,-3.312725435,12.94803855,0.060765044,-1.524294926,0.577785922,18.56,348.507,0.342846372,-0.457287027,2.133648442,46.53,0.666666667,1,0,1,0,1,0,1,1,0,3,0,8,0,1,0,1,2,3.4841,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.268837333,125.3549347,-1.486663818,2.608476877,-0.112169266,9.722961426,9.108480453,-1.592151284,-5.154097557,1,-2.547284707,-2.443115845,-2.584264509,-2.069936418,-3.469513517,6.144953704,0.250578704,0.250578704,0.58728208,54.69230769,199.319,0.100879879,-0.358952276,1.833638907,12.47,1,0,4,4,0,0,0,0,2,2,3,4,0,4,4,1,1,4,1.5602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1,1.392150998,204.7789459,70.36607361,4.358448505,3.565166235,9.709296227,7.295266151,-5.316825867,-4.805379868,0,-2.328299093,-2.521666942,-2.337120407,-2.003515795,-3.43888662,13.04097505,0.153502935,-0.512704426,0.380779208,13.68421053,560.486,0.326826507,-0.494969461,1.435083055,95.09,0.346153846,0,1,1,2,2,1,3,0,0,8,2,8,1,1,0,0,4,5.3544,0,0,0,0,0,0,0,5,2,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1.114258766,203.5301819,4.327209473,4.141779423,1.151347637,10.77059174,9.390679359,-4.795144558,-4.6458354,1,-2.497377557,-2.603172838,-2.682473262,-1.988486107,-3.500048272,3.244174855,1.056382748,1.056382748,0.851637154,13.55,266.388,0.044296112,-0.340990971,1.996171266,15.27,0.333333333,0,1,1,0,2,0,2,0,0,2,1,4,0,0,0,0,3,3.5328,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.469866872,187.0795746,15.93278885,-0.714161634,-0.59422183,9.442927361,0.522127151,-0.011511087,-4.048718929,1,-2.269385802,-2.206652416,-2.287755611,-1.905547143,-3.321954978,10.32064815,0.19212963,-0.552685185,0.550756807,8.888888889,123.115,0.268400755,-0.364209357,2.981454614,68.87,0,0,0,0,1,0,1,1,0,0,3,1,1,0,0,0,0,1,-0.4245,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.201074839,123.682785,36.48302078,3.174057722,3.332974911,10.36578274,7.356611252,-3.349622726,-4.383364677,1,-2.61288915,-2.481887873,-2.607749551,-2.038027452,-3.307904419,12.58942169,0.201799913,0.201799913,0.854414611,24.30434783,317.429,0.160567687,-0.492859221,1.885085479,38.77,0.631578947,0,2,2,0,1,0,1,2,0,4,2,4,1,1,0,2,3,3.2381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1,1.148343086,67.600914,-5.42175293,4.232076645,1.83902216,11.33860874,8.995443344,-4.007156372,-5.006460667,1,-2.425953171,-2.473258861,-2.631961958,-1.916804272,-3.379150405,4.536305745,1.01367465,1.01367465,0.842458489,16.33333333,278.399,0.070473737,-0.299651585,1.900005307,16.13,0.315789474,0,1,1,0,1,1,2,0,0,2,2,4,1,1,0,0,3,3.91752,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.301162601,67.95201874,-3.540363312,1.649506092,2.979434729,10.39091682,1.592550755,-2.194703579,-4.573583603,1,-2.66315364,-2.540662197,-2.520016188,-2.090745107,-3.613931026,11.94301304,0.105228647,-0.673518519,0.645663,26.13333333,203.241,0.239299052,-0.284947567,2.45146657,37.38,0.333333333,0,1,1,2,1,0,1,1,0,2,1,1,1,1,0,1,2,1.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
