target,Density,MP,Tg,logP,logD,A_pKa,B_pKa,logS,logPapp,Kinetic_Solubility_Pred,Soubility_ethanol,Soubility_methanol,Max_organic_solubility,Min_organic_solubility,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MinAbsPartialCharge,BalabanJ,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHDonors,NumSaturatedCarbocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_NH2,fr_N_O,fr_amidine,fr_aniline,fr_azide,fr_bicyclic,fr_halogen,fr_ketone,fr_lactam,fr_lactone,fr_nitro,fr_phos_acid,fr_phos_ester,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_unbrch_alkane
0,1.361348987,149.1175842,53.33634567,2.6535604,2.156807661,9.368585587,5.564484119,-5.208106995,-4.498031139,1,-2.321430732,-2.322028485,-1.925874372,-3.284012675,12.68025754,0.277212459,-1.328285305,0.769239037,12.33333333,345.424,0,0.197303118,-0.496683562,0.197303118,1.900572834,0.294117647,0,0,0,1,2,3,1,0,1,0,0,0,0,3,2.89974,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.084503293,98.46028137,-7.646564484,3.641724348,2.035325289,10.33053398,7.323052406,-3.797544003,-4.53630209,1,-2.523210804,-2.629431244,-2.105222218,-3.432377414,12.57051682,0.04263322,-0.04263322,0.822260925,12.5,276.424,0,0.241233463,-0.32423511,0.241233463,2.868573601,0.588235294,0,0,1,1,0,1,1,0,1,0,0,0,1,1,3.75244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.13958919,83.24353027,-14.01758575,1.532799006,1.467931271,5.192368507,7.89786911,-5.247220993,-5.335226059,1,-2.21651137,-2.113820788,-1.787778914,-3.184267564,10.48609408,0.080170777,-1.208333333,0.123123855,24.85294118,489.65,0,0.302851114,-0.481230254,0.302851114,1.16E-06,0.8,1,0,0,0,0,0,5,0,8,1,1,0,0,1,1.0938,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1.245413065,150.7123718,-9.933696747,1.448069572,0.937773228,6.760845661,6.93924284,-2.19934392,-6.187279701,1,-2.649685053,-2.610288957,-2.295099245,-3.605861992,13.99761989,0.02433191,-3.874053494,0.401597555,28.0625,690.86,0,0.330035772,-0.459922827,0.330035772,2.000937747,0.617647059,0,2,2,0,1,1,5,2,2,0,1,0,0,3,2.2693,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0
0,2.080367088,195.3412933,58.37614059,-2.620639563,-0.151910305,7.372525215,3.515813112,-4.474972725,-4.887686729,1,-2.352441765,-2.455022154,-2.06706051,-3.307993013,13.01481623,0.013287706,-1.288209493,0.114255811,13.70588235,821.141,0,0.253134921,-0.393614704,0.253134921,3.725515731,0.526315789,0,0,3,1,0,1,3,0,8,0,0,0,3,1,-1.6275,0,6,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0.973860383,164.1643372,-53.95724487,4.972702026,3.321970463,10.05583763,8.258928299,-5.28931284,-4.364324093,0,-2.404275308,-2.513529831,-2.06681072,-3.265598415,12.93673469,0.130792706,-0.136974915,0.652718922,22.68181818,309.494,0,0.311895419,-0.463894691,0.311895419,1.936816541,0.947368421,2,0,0,0,0,0,0,0,0,2,2,0,0,2,4.4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.309024215,172.4826813,73.8740387,2.697463512,2.162605286,9.115604401,7.482765198,-3.322462797,-4.989991665,1,-2.645536484,-2.709144802,-2.293605165,-3.590726684,10.26032195,0.016274565,-0.037993433,0.721339458,20.35,267.328,0,0.165212259,-0.504244007,0.165212259,2.053850223,0.294117647,1,1,0,2,0,2,1,0,2,0,0,0,0,4,2.8499,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1.238092065,166.4901886,23.28443527,1.185020924,1.049623132,8.726492882,8.026004791,-1.755998611,-5.594799042,1,-2.53477874,-2.559173508,-2.269267489,-3.467936172,14.58157957,0.02574902,-2.278499976,0.04771559,28.63636364,1093.331,0,0.248126728,-0.507966618,0.248126728,1.728493142,0.75,0,3,7,1,0,1,16,0,16,0,3,0,0,4,-3.3119,0,7,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
0,1.224895239,158.1203461,51.50003433,3.635134697,2.498727322,10.65454578,8.74946022,-3.259550571,-4.576169968,1,-2.562407475,-2.542716695,-2.102620781,-3.441268097,11.15185516,0.177547241,-0.503544974,0.877601618,30.25,324.424,0,0.119124446,-0.49674294,0.119124446,1.687085362,0.45,0,3,0,1,1,2,5,2,1,0,3,0,1,5,3.1732,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,1.28525424,203.4832153,47.97060013,0.251713514,-0.643170357,5.185093403,8.372056007,-4.928286552,-6.303278446,1,-2.346080067,-2.305239681,-2.008415058,-3.502158841,15.11524928,0.047251874,-1.796798218,0.013616051,15.75961538,1443.632,0,0.299684553,-0.507966645,0.299684553,2.01E-06,0.442857143,0,2,10,3,3,6,9,0,18,0,2,0,0,8,-0.60523,2,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.611017942,111.0490265,62.29431534,-2.58091855,-0.582079887,7.416584969,3.368143559,-1.25852716,-6.067795753,1,-2.015798266,-1.836950324,-1.554188518,-2.906346482,12.83454949,1.073240428,-3.674864171,0.026883684,53.06921241,6179.373,0,0.223967522,-0.393566515,0.223967522,0.323543678,1,0,38,0,0,0,0,153,0,116,0,38,0,0,38,-83.6668,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.301363945,162.3065186,18.72618484,0.545427918,0.229406357,9.501752853,3.287753344,-1.062823772,-4.552788734,1,-2.459577487,-2.627522762,-2.165782022,-3.181575602,10.52446854,0.115102041,-0.115102041,0.595026197,9.181818182,151.165,0,0.220747436,-0.507964316,0.220747436,2.736298072,0.125,0,0,1,1,0,1,0,0,2,0,0,0,0,1,1.3506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.325228214,202.804657,52.16490555,0.264762878,-0.246858358,8.124488831,7.364012718,-2.64271903,-5.911486626,1,-2.380492442,-2.271686259,-1.917603563,-3.289680914,14.35132867,0,-5.319198554,0.048125214,31.03225806,1355.388,0,3,-0.756104788,0.756104788,4.53E-06,0.619047619,0,6,7,1,1,2,15,8,9,0,2,0,15,8,3.40921,0,2,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0
0,1.276473165,150.4691162,14.22937393,3.883071899,2.441716194,9.24847126,5.407188416,-6.449362755,-4.816026688,1,-2.31519292,-2.339621825,-1.91712094,-3.290729921,13.37134133,0.238755669,0.238755669,0.599149564,29.92307692,365.522,0,0.321116482,-0.310289214,0.310289214,1.446977418,0.409090909,0,3,2,2,0,2,4,0,0,0,3,0,4,5,3.6559,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1.241324425,28.89731598,-71.08760834,0.750421762,-2.079097509,8.348804474,3.116385937,-0.168661594,-4.564599037,1,-2.034105625,-2.045670459,-1.660780402,-2.982484307,8.209490741,0.049382716,0.049382716,0.449399668,14.5,124.23,0,0.05549309,-0.395202884,0.05549309,2.754184786,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0.2069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.545097232,133.2964783,27.06740952,-1.000477552,-1.784904718,7.208427429,2.410962105,-0.351138592,-5.385473728,1,-1.888601918,-1.957791815,-1.586226642,-2.88731118,11.30341167,0.406698869,-1.634674036,0.27104183,35.94444444,265.222,0,0.340128356,-0.393566523,0.340128356,2.706552786,0.875,0,1,2,0,0,0,5,0,5,0,1,0,0,1,-2.8909,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.347462654,245.6366577,46.83776474,4.227229118,0.524736762,9.48573494,7.956938744,-5.492928982,-4.627345085,1,-2.60762107,-2.457061899,-1.966429306,-3.421714755,12.60963496,0.035588624,-0.241982132,0.862400284,34.5,324.38,0,0.340085899,-0.458602152,0.340085899,1.325010268,0.473684211,0,4,0,1,1,2,5,4,1,0,4,0,1,6,2.519,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,2.69169426,284.8378906,77.31703186,4.332740784,0.08447051,2.620150089,3.436942816,-5.392533302,-4.590802193,1,-2.375026848,-2.427142104,-1.908307028,-3.458154858,12.41527635,0.152320802,-1.055892143,0.160706146,10.64705882,1139.764,0,0.337436183,-0.47758372,0.337436183,1.940118896,0.2,0,0,2,2,0,2,0,0,4,0,0,0,0,2,6.8482,0,0,0,2,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1
0,1.329598427,93.59602356,21.57701492,4.915599823,4.630934715,8.906997681,6.005887508,-5.898545265,-5.83424139,1,-2.420812337,-2.573245401,-1.855545641,-3.51191098,13.27138162,0.587686269,-4.331191157,0.709478258,18.07142857,407.505,0,0.415986985,-0.339581092,0.339581092,1.549600115,0.428571429,0,2,0,2,0,2,0,0,0,0,1,0,0,4,4.9456,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
0,1.023950934,236.256546,-69.19213867,-2.452042341,-4.521289825,9.811385155,5.22300148,0.889971495,-4.830509663,1,-2.034821238,-2.082142172,-1.688300863,-2.934405996,8.38625,0.28125,0.28125,0.47504471,12,103.1734336,0,0.101493486,-0.39051529,0.101493486,3.154490065,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.202825546,75.0184021,45.50278854,1.992371082,0.549655795,9.860786438,8.113153458,-3.187655687,-5.002958298,1,-2.511890261,-2.397778799,-1.957671315,-3.278968908,14.05461131,0.015760597,-0.779951916,0.409154248,52.38461538,729.908,0,0.171739605,-0.391709611,0.171739605,0.993754798,0.875,0,10,0,0,0,0,19,12,2,0,10,1,0,10,3.438,0,1,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
0,1.151229739,131.5834961,3.368354797,2.012728214,1.265733123,10.08504105,7.957409382,-2.82379818,-4.845422745,1,-2.820727475,-2.817847161,-2.261405119,-3.655507702,12.32958711,0.025700113,0.025700113,0.869904321,20.72222222,246.354,0,0.241234393,-0.324235097,0.241234393,2.109479849,0.533333333,0,1,1,1,0,1,1,0,1,0,1,0,1,2,2.72624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.287658691,230.7065887,55.89816666,2.174117327,1.140520334,8.671946526,7.614839077,-5.570099354,-5.603251457,1,-2.52611232,-2.547141815,-2.105870641,-3.365079746,11.48030331,0.001573486,-0.050294607,0.24494085,20.2,609.743,0,0.201483463,-0.504238673,0.201483463,1.429424108,0.351351351,0,4,0,4,0,4,2,6,2,0,0,0,0,8,6.701,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0,2.138020754,215.9537201,70.43218994,-2.517421961,0.376480699,6.63333416,3.78463006,-5.91105032,-5.09617281,1,-2.289245119,-2.397419001,-2.007578417,-3.267407805,13.64380425,0.014140282,-1.622715282,0.059188514,13.62903226,1550.188,0,0.253134921,-0.393614704,0.253134921,2.841564366,0.485714286,0,0,6,2,0,2,4,0,13,0,0,0,4,2,-1.5869,0,9,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,1.2726717,172.0387268,36.26665115,3.853352547,0.786120176,8.532932281,8.117352486,-3.997061968,-6.303713322,1,-2.567254937,-2.620156738,-2.234070661,-3.507896803,12.90096333,0.147484883,-1.361937506,0.438273017,39.92592593,424.991,0,0.237217365,-0.387508441,0.237217365,2.094099659,0.944444444,0,2,1,0,0,0,9,0,4,0,2,0,0,2,0.3895,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1.468349576,213.5600433,93.69546509,-0.24232626,-0.056870461,4.74519825,7.315716743,-3.618836164,-5.212925434,1,-2.876125864,-2.927234171,-2.534642457,-3.95158283,15.24871763,0.024719578,-1.604817014,0.3329931,21.05,558.517,0,0.340739267,-0.47749685,0.340739267,1.416147372,0.346153846,1,1,2,1,2,3,5,0,4,1,2,0,0,5,0.9039,0,0,0,1,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
0,1.291689992,254.4670105,24.06574631,2.04199791,2.133569241,2.330609798,8.355955124,-6.340208054,-6.133280277,0,-2.452595828,-2.608515704,-1.989717008,-3.590287019,11.37437673,0.25309491,-4.009225614,0.057172735,17.77358491,754.007,0,0.264351776,-0.343945165,0.264351776,1.251469946,0.325581395,0,2,0,4,0,4,0,0,2,0,0,0,0,6,9.0555,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2
1,1.272572637,199.1188507,33.01548386,0.471953869,0.271227121,4.848733902,8.691343307,-1.588760853,-6.11968565,1,-2.453917142,-2.323867622,-1.961263235,-3.606490967,14.67078446,0.003649478,-1.594405113,0.036300918,21.32432432,1025.182,0,0.325695473,-0.479717475,0.325695473,1.548061108,0.46,0,1,8,2,2,4,7,0,14,0,1,0,0,5,-0.43933,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1.414625049,177.9478607,36.15056229,0.581876159,0.991101146,7.74601078,5.22328186,-2.292212486,-4.684588909,1,-2.547225066,-2.706348726,-2.273499691,-3.716655737,14.44791399,0.189437532,-0.538079124,0.891597389,20.91666667,337.351,0,0.41431651,-0.442045997,0.41431651,1.692165277,0.5,0,2,2,1,0,1,1,0,1,0,2,0,0,3,1.1236,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1.252470374,220.0365295,58.48781967,2.016916513,0.981802106,5.290005684,8.041863441,-5.63123703,-6.761642456,1,-2.533271738,-2.549302672,-2.083942561,-3.463142023,14.91424794,0.024037556,-1.846779078,0.024674501,15.43564356,1416.089,0,0.2474813,-0.507966645,0.2474813,1.248735159,0.458333333,0,1,12,4,1,5,10,0,13,0,1,0,0,6,1.168,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,1.191903234,99.98596954,8.437103271,3.427556515,2.311101675,11.48976707,7.975565434,-4.175559044,-4.598956108,1,-2.602994789,-2.746967327,-2.094141816,-3.659652447,12.78586109,0.079273537,-0.504992248,0.639343772,16.96153846,352.478,0,0.316145299,-0.465313584,0.316145299,1.645742072,0.409090909,0,1,0,2,0,2,0,0,1,0,1,0,0,3,3.4082,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.314861417,123.6274109,37.48651505,3.609982252,2.787618876,3.726914644,5.661767006,-5.47650528,-5.316588402,1,-2.611518566,-2.390709762,-2.197247865,-3.460166818,12.07346189,0.067012734,-1.031936408,0.583073454,48.40740741,384.425,0,0.30819321,-0.481218929,0.30819321,1.582893989,0.894736842,1,4,0,0,0,0,8,2,1,1,5,1,0,5,2.6024,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1.251520157,134.1583252,14.87512589,1.551966786,2.564822435,10.06158733,7.259254932,-3.000396252,-4.394701004,1,-2.716368161,-2.862067372,-2.191691808,-3.767362371,12.834318,0.116101146,-1.036744142,0.677733039,16.40740741,376.453,0,0.33177168,-0.468960108,0.33177168,2.268819022,0.55,0,1,1,1,0,1,0,0,0,0,1,0,0,2,2.0003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.220369697,104.0945129,7.763702393,1.958690405,0.262484074,5.821930408,9.304021835,-4.037446499,-5.899218559,1,-2.419157692,-2.281382725,-2.071573962,-3.374507754,12.02354421,0.057843863,-3.601087932,0.384302205,16.3,440.606,0,0.321573702,-0.493601479,0.321573702,1.739689847,0.681818182,0,1,0,1,0,1,1,0,3,0,1,0,0,2,2.9505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1,1.369337201,285.8482666,47.4051857,0.906449914,0.784326553,8.028424263,4.828092575,-2.299426556,-5.74368,1,-2.47301573,-2.445454467,-1.965693697,-3.45344659,11.36420509,0.12260393,-0.34925359,0.778669777,9.75,211.224,0,0.265591442,-0.324752195,0.265591442,2.677976211,0.083333333,0,0,0,0,2,2,0,0,1,0,0,0,0,2,1.617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.908375263,221.0108032,74.47068787,0.354228735,0.461185217,9.290057182,3.029598236,-1.847186685,-5.61017561,1,-2.315631625,-2.4676287,-1.944995888,-3.483442697,14.0685497,0.061492373,-1.736559902,0.648649936,30.2,303.681,0,0.225952838,-0.39356669,0.225952838,2.070664128,0.5,0,1,0,0,2,2,4,0,3,0,1,0,0,3,-0.3494,0,2,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1,1.192749262,140.7359161,14.0389061,3.755786657,1.380155325,7.750353336,8.184263229,-4.518174171,-5.55010891,1,-2.475158023,-2.393678381,-1.961148559,-3.288364378,13.4576151,0.019401037,-0.663400301,0.382734991,50.08571429,507.737,0,0.315698602,-0.461101115,0.315698602,1.620562786,0.857142857,4,0,0,0,0,0,11,2,3,4,4,0,1,4,3.8668,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.248178959,117.0562286,48.25535202,-0.446211815,-1.824121237,8.544446945,8.526150703,0.268728495,-5.95919323,1,-2.48393728,-2.359745164,-2.031324249,-3.348920924,11.27098998,0.048281743,-1.280799031,0.175035371,46.51515152,475.587,0,0.214912481,-0.466552979,0.214912481,1.750481214,0.904761905,1,2,0,0,0,0,11,0,8,1,2,0,0,3,-3.2007,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.312954783,160.9246216,74.29377747,4.665412426,2.001081228,7.450429916,8.293072701,-3.852068901,-4.659700871,1,-2.585463479,-2.616111972,-2.202168554,-3.519247084,12.07979686,0.156521164,-0.779722222,0.813193739,41.4,339.435,0,0.165686911,-0.50424645,0.165686911,1.57878798,0.619047619,3,2,0,1,0,1,4,2,2,2,3,1,0,6,2.5125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.154409885,172.3924103,39.51231766,4.53800106,1.431401491,5.088114738,8.529763222,-4.932216644,-5.507155895,1,-2.430529286,-2.326542228,-1.969341701,-3.306555859,11.46525589,0.059063484,-0.706907588,0.659162096,51.67857143,392.58,0,0.302850257,-0.481230262,0.302850257,1.562527921,0.958333333,4,0,0,0,0,0,10,0,3,4,4,0,0,4,4.4779,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1,1.28837502,261.7370605,39.00881577,4.050154686,0.838892817,8.522548676,4.819453239,-6.192167282,-5.663823128,1,-2.687469749,-2.556907872,-2.338638136,-3.487539548,12.55798029,0.024309039,-0.995686078,0.188481572,54.96296296,764.95,0,0.330661,-0.457979662,0.330661,0.826308373,0.926829268,4,4,0,0,0,0,20,0,5,4,7,0,0,8,3.2473,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
1,1.310620785,263.0469666,48.85976791,3.497794151,0.399610639,8.535320282,4.878469467,-5.64548111,-5.663191319,1,-2.667535368,-2.53697349,-2.339266659,-3.488168072,12.56839695,0.045206267,-1.012484854,0.162214624,55.54545455,780.949,0,0.330661014,-0.457979647,0.330661014,0.837498199,0.926829268,4,4,0,0,0,0,21,0,6,4,7,0,0,8,2.2181,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
1,1.309136152,181.6010742,5.449180603,2.231730938,1.023853421,8.97354126,8.25952816,-2.511363268,-4.592284203,1,-2.376913916,-2.462024684,-1.934205636,-3.533786552,11.52311728,0.016064815,-0.452546296,0.438708272,11.12121212,469.973,0,0.331653183,-0.367459863,0.331653183,1.94E-07,0.291666667,0,0,0,2,2,4,0,0,1,0,0,0,0,4,2.9679,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.234596848,223.3720398,50.68108749,1.638797283,1.273510575,4.826153755,9.720048904,-5.547708511,-6.636526108,1,-2.369360608,-2.405234098,-1.91794275,-3.373911443,15.19190912,0.03652393,-1.818939385,0.015104775,14.8125,1570.35,0,0.245329001,-0.507966645,0.245329001,1.291345395,0.5,0,1,11,4,1,5,10,0,16,0,1,0,0,6,2.2727,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1,1.234161973,130.5282288,4.605712891,2.381772041,1.456991196,6.480624199,5.652662754,-3.057457924,-4.202204227,1,-2.727367902,-2.884104092,-2.152724969,-3.686183631,12.95341464,0.105955564,-0.373136414,0.614045374,16.5,416.526,0,0.363188568,-0.382234288,0.363188568,1.714930454,0.619047619,0,1,1,1,1,2,0,0,0,0,1,0,0,3,1.3839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.116573095,163.8748016,16.57149124,5.105288982,1.906480908,8.762901306,8.069144249,-6.125617981,-5.238936901,1,-2.618060444,-2.622561306,-2.249350056,-3.435798983,13.00040021,0.009519306,-0.11417763,0.18133657,44.37209302,597.905,0,0.305523898,-0.460881955,0.305523898,1.308911254,0.891891892,4,2,0,0,0,0,10,0,0,4,6,0,0,6,6.9122,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
1,1.280639052,239.779541,65.70263672,2.670338631,1.391356945,5.222761154,7.982702255,-6.341247082,-6.690274239,1,-2.393007788,-2.567425211,-1.904105774,-3.472512007,15.45675434,0.004099354,-1.923596271,0.024193921,16.13675214,1632.289,0,0.321601078,-0.393679071,0.321601078,1.096276471,0.414634146,0,2,17,5,1,6,11,0,17,0,2,0,0,8,1.5147,0,1,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,1.471094966,100.4117584,30.75854111,-0.354470968,0.0771842,10.10050583,1.89759922,-1.373033881,-5.159018517,1,-2.447564456,-2.487935541,-2.004694217,-3.407872747,11.70027416,0.264560658,-0.670648148,0.445400429,26.10526316,267.245,0,0.329958489,-0.393665572,0.329958489,2.341856937,0.6,0,1,0,0,1,1,3,0,2,0,1,0,0,2,-0.19628,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.233792543,89.85217285,21.2134819,3.495913267,2.556569815,9.734210014,8.834976196,-3.526330471,-5.222865105,1,-2.548692639,-2.458310699,-2.069046053,-3.399719169,6.335622286,0.090023505,0.090023505,0.701081107,24.33333333,386.561,0,0.133546313,-0.495545225,0.133546313,1.455957865,0.590909091,1,1,0,0,2,2,1,0,1,1,2,1,0,4,4.6926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.629051685,133.4168243,-25.91776085,-2.794242144,-2.490311861,-0.299572945,4.812202454,0.071417809,-6.373770714,1,-2.121875414,-1.813810885,-1.642416281,-3.126730759,11.98604852,0.10172808,-4.452970679,0.218234439,45.59375,604.715,0,,,,2.046829065,0.833333333,0,4,0,0,0,0,4,0,3,0,4,1,2,4,-7.9118,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1,1.232996941,104.5758057,36.62651443,4.805541039,3.026375294,10.67754269,8.650755882,-5.245264053,-4.27163887,1,-2.572258226,-2.614389832,-2.160410703,-3.455781563,12.1483516,0.19654321,0.19654321,0.727312028,14.29166667,340.492,0,0.162175686,-0.338045842,0.162175686,2.068863894,0.35,0,1,0,2,0,2,1,0,0,0,0,0,1,3,4.8321,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1,1.31912899,208.3997345,-51.74401855,1.298853159,-0.510918379,8.628791809,9.455826759,-0.093575954,-5.250213146,1,-2.195701545,-2.319234693,-1.916188828,-3.163750656,6.476817838,0,0,0.094844463,11.61538462,891.54,0,0.203293905,-1,0.203293905,-4.32E-06,0.8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-3.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
1,1.490145087,155.6251831,63.62117386,0.117297411,0.731551051,4.028489113,6.269173622,-1.64665854,-5.882634163,1,-2.494476491,-2.406022842,-1.932833861,-3.523359143,12.3289263,0.005102749,-3.758686867,0.307507907,34.59259259,420.513,0,0.352962451,-0.476539137,0.352962451,1.708870329,0.733333333,0,3,1,0,0,0,6,0,5,0,2,0,0,3,-1.6031,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1.3822155,198.7928467,47.53541946,3.429132223,-0.241068363,2.894667149,3.704786539,-5.291656971,-5.255251408,1,-2.535901707,-2.447999427,-1.938635036,-3.624584884,13.18094829,0.368498546,-1.031655571,0.730104801,24.72413793,414.483,0,0.327399385,-0.493021814,0.327399385,1.639621137,0.380952381,0,2,2,2,0,2,3,0,2,0,2,0,0,4,2.4838,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
1,1.923439264,221.2279968,68.44522095,-1.19978261,-0.490085125,11.43774128,3.714919567,-1.003908992,-6.171830177,1,-2.238899388,-2.404744649,-2.049447768,-3.357351322,9.950183768,0.21804944,-1.189129819,0.490519868,31.10526316,267.245,0,0.167138506,-0.393566854,0.167138506,2.035435146,0.5,0,1,0,0,2,2,4,0,4,0,1,0,0,3,-1.98,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.589638829,117.2097549,33.71485519,1.500232816,0.757555485,2.822876453,3.709435701,-4.119946957,-5.10399437,0,-2.379250579,-2.588174249,-2.073350307,-3.563411133,13.66745383,0.006032139,-5.071490251,0.264567586,19.85365854,614.411,0,0.452165528,-0.349264174,0.349264174,1.68157193,0.391304348,0,1,0,2,1,3,3,0,3,0,1,0,0,4,4.3663,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
